,0
60032,11
60033,11
60034,22
60035,25
60036,18
60037,18
60038,19
60039,18
60040,22
60041,23
60042,22
60043,13
60044,25
60045,12
60046,24
60047,11
60048,19
60049,21
60050,16
60051,16
60052,12
60053,23
60054,15
60055,20
60056,19
60057,25
60058,25
60059,17
60060,13
60061,22
60062,11
60063,25
60064,16
60065,10
60066,22
60067,21
60068,15
60069,24
60070,25
60071,10
60072,19
60073,22
60074,23
60075,24
60076,22
60077,17
60078,24
60079,15
60080,10
60081,11
60082,14
60083,20
60084,15
60085,14
60086,23
60087,24
60088,10
60089,15
60090,10
60091,21
60092,16
60093,25
60094,14
60095,23
60096,17
60097,14
60098,18
60099,15
60100,23
60101,12
60102,25
60103,22
60104,13
60105,12
60106,11
60107,12
60108,13
60109,24
60110,17
60111,18
60112,17
60113,25
60114,12
60115,18
60116,23
60117,17
60118,19
60119,12
60120,17
60121,13
60122,25
60123,22
60124,16
60125,17
60126,23
60127,22
60128,14
60129,12
60130,23
60131,14
60132,16
60133,22
60134,19
60135,25
60136,16
60137,24
60138,23
60139,18
60140,25
60141,12
60142,17
60143,12
60144,20
60145,14
60146,11
60147,12
60148,12
60149,25
60150,18
60151,17
60152,22
60153,14
60154,23
60155,25
60156,21
60157,17
60158,13
60159,21
60160,15
60161,23
60162,14
60163,18
60164,10
60165,15
60166,21
60167,20
60168,13
60169,10
60170,15
60171,22
60172,25
60173,19
60174,15
60175,20
60176,14
60177,25
60178,11
60179,18
60180,21
60181,20
60182,17
60183,23
60184,15
60185,21
60186,17
60187,11
60188,14
60189,23
60190,10
60191,17
60192,23
60193,22
60194,10
60195,13
60196,23
60197,18
60198,11
60199,22
60200,15
60201,12
60202,11
60203,21
60204,13
60205,18
60206,19
60207,25
60208,25
60209,17
60210,19
60211,10
60212,10
60213,19
60214,12
60215,24
60216,12
60217,12
60218,16
60219,19
60220,13
60221,23
60222,21
60223,22
60224,21
60225,23
60226,10
60227,14
60228,12
60229,25
60230,18
60231,25
60232,10
60233,23
60234,16
60235,24
60236,12
60237,25
60238,14
60239,15
60240,16
60241,22
60242,19
60243,10
60244,25
60245,12
60246,16
60247,15
60248,21
60249,13
60250,21
60251,23
60252,11
60253,21
60254,19
60255,25
60256,19
60257,23
60258,13
60259,19
60260,24
60261,16
60262,15
60263,18
60264,15
60265,19
60266,21
60267,10
60268,10
60269,16
60270,21
60271,13
60272,15
60273,12
60274,16
60275,12
60276,21
60277,12
60278,20
60279,25
60280,13
60281,25
60282,22
60283,11
60284,20
60285,24
60286,19
60287,14
60288,19
60289,14
60290,13
60291,22
60292,14
60293,17
60294,14
60295,21
60296,18
60297,15
60298,17
60299,25
60300,17
60301,17
60302,19
60303,13
60304,23
60305,23
60306,24
60307,15
60308,18
60309,10
60310,20
60311,15
60312,22
60313,19
60314,21
60315,24
60316,13
60317,12
60318,21
60319,18
60320,24
60321,16
60322,17
60323,12
60324,16
60325,21
60326,24
60327,21
60328,17
60329,20
60330,12
60331,10
60332,23
60333,13
60334,25
60335,16
60336,24
60337,10
60338,19
60339,22
60340,20
60341,12
60342,11
60343,19
60344,16
60345,15
60346,16
60347,15
60348,24
60349,13
60350,23
60351,13
60352,24
60353,22
60354,10
60355,24
60356,18
60357,14
60358,23
60359,19
60360,11
60361,11
60362,23
60363,21
60364,21
60365,12
60366,14
60367,14
60368,18
60369,19
60370,16
60371,20
60372,13
60373,21
60374,20
60375,11
60376,25
60377,23
60378,11
60379,18
60380,25
60381,17
60382,10
60383,18
60384,24
60385,13
60386,20
60387,17
60388,20
60389,13
60390,16
60391,14
60392,22
60393,22
60394,12
60395,13
60396,23
60397,19
60398,12
60399,15
60400,17
60401,14
60402,23
60403,19
60404,19
60405,16
60406,21
60407,20
60408,10
60409,13
60410,11
60411,23
60412,11
60413,22
60414,25
60415,16
60416,11
60417,20
60418,18
60419,18
60420,10
60421,20
60422,10
60423,24
60424,13
60425,21
60426,19
60427,21
60428,25
60429,24
60430,17
60431,23
60432,10
60433,17
60434,14
60435,23
60436,14
60437,15
60438,17
60439,23
60440,20
60441,12
60442,24
60443,15
60444,11
60445,18
60446,19
60447,24
60448,17
60449,11
60450,19
60451,15
60452,22
60453,15
60454,24
60455,22
60456,20
60457,25
60458,22
60459,25
60460,17
60461,24
60462,14
60463,23
60464,15
60465,18
60466,14
60467,21
60468,16
60469,12
60470,19
60471,19
60472,12
60473,24
60474,10
60475,17
60476,14
60477,18
60478,25
60479,22
60480,21
60481,10
60482,17
60483,16
60484,23
60485,12
60486,18
60487,21
60488,22
60489,12
60490,18
60491,16
60492,17
60493,10
60494,16
60495,10
60496,23
60497,11
60498,24
60499,19
60500,23
60501,22
60502,17
60503,23
60504,15
60505,12
60506,15
60507,14
60508,10
60509,11
60510,11
60511,19
60512,14
60513,23
60514,22
60515,15
60516,17
60517,25
60518,21
60519,24
60520,21
60521,11
60522,17
60523,22
60524,14
60525,13
60526,16
60527,22
60528,11
60529,11
60530,16
60531,23
60532,15
60533,15
60534,22
60535,16
60536,24
60537,16
60538,23
60539,10
60540,15
60541,17
60542,12
60543,24
60544,12
60545,24
60546,21
60547,14
60548,11
60549,24
60550,14
60551,11
60552,18
60553,25
60554,15
60555,11
60556,13
60557,16
60558,20
60559,18
60560,11
60561,16
60562,11
60563,13
60564,21
60565,23
60566,18
60567,23
60568,17
60569,12
60570,18
60571,22
60572,10
60573,21
60574,12
60575,23
60576,18
60577,19
60578,17
60579,12
60580,14
60581,15
60582,14
60583,12
60584,10
60585,12
60586,19
60587,14
60588,24
60589,25
60590,25
60591,16
60592,19
60593,21
60594,13
60595,14
60596,17
60597,13
60598,19
60599,17
60600,11
60601,14
60602,16
60603,15
60604,19
60605,22
60606,25
60607,22
60608,22
60609,20
60610,14
60611,10
60612,15
60613,21
60614,12
60615,10
60616,12
60617,14
60618,19
60619,12
60620,14
60621,10
60622,11
60623,17
60624,10
60625,21
60626,14
60627,24
60628,21
60629,17
60630,23
60631,20
60632,21
60633,10
60634,20
60635,16
60636,23
60637,24
60638,13
60639,15
60640,20
60641,17
60642,11
60643,14
60644,23
60645,21
60646,12
60647,18
60648,11
60649,19
60650,17
60651,20
60652,20
60653,11
60654,25
60655,12
60656,13
60657,14
60658,13
60659,23
60660,15
60661,25
60662,23
60663,17
60664,13
60665,19
60666,11
60667,11
60668,14
60669,24
60670,18
60671,14
60672,25
60673,24
60674,11
60675,18
60676,23
60677,16
60678,19
60679,18
60680,21
60681,15
60682,10
60683,16
60684,20
60685,19
60686,17
60687,23
60688,25
60689,23
60690,18
60691,24
60692,15
60693,21
60694,16
60695,11
60696,21
60697,21
60698,17
60699,22
60700,10
60701,23
60702,10
60703,16
60704,19
60705,16
60706,13
60707,13
60708,11
60709,23
60710,25
60711,11
60712,12
60713,22
60714,23
60715,23
60716,24
60717,25
60718,23
60719,10
60720,20
60721,17
60722,23
60723,25
60724,10
60725,14
60726,23
60727,15
60728,16
60729,14
60730,17
60731,23
60732,14
60733,19
60734,16
60735,19
60736,16
60737,12
60738,18
60739,21
60740,24
60741,18
60742,12
60743,16
60744,14
60745,12
60746,24
60747,21
60748,21
60749,25
60750,19
60751,11
60752,17
60753,19
60754,16
60755,17
60756,13
60757,19
60758,23
60759,14
60760,13
60761,10
60762,20
60763,15
60764,16
60765,15
60766,20
60767,20
60768,19
60769,18
60770,15
60771,13
60772,14
60773,18
60774,23
60775,10
60776,18
60777,14
60778,16
60779,13
60780,22
60781,15
60782,17
60783,12
60784,14
60785,24
60786,25
60787,22
60788,23
60789,12
60790,20
60791,11
60792,16
60793,16
60794,17
60795,25
60796,15
60797,21
60798,17
60799,20
60800,22
60801,10
60802,11
60803,18
60804,25
60805,15
60806,16
60807,25
60808,10
60809,19
60810,23
60811,15
60812,10
60813,24
60814,24
60815,21
60816,19
60817,10
60818,20
60819,16
60820,23
60821,15
60822,19
60823,18
60824,24
60825,16
60826,18
60827,15
60828,11
60829,17
60830,14
60831,20
60832,25
60833,18
60834,19
60835,22
60836,12
60837,24
60838,23
60839,20
60840,25
60841,22
60842,22
60843,19
60844,21
60845,13
60846,10
60847,18
60848,20
60849,25
60850,23
60851,17
60852,21
60853,17
60854,21
60855,14
60856,12
60857,13
60858,22
60859,14
60860,21
60861,10
60862,25
60863,21
60864,12
60865,19
60866,11
60867,20
60868,16
60869,11
60870,14
60871,22
60872,22
60873,12
60874,24
60875,18
60876,18
60877,19
60878,19
60879,15
60880,22
60881,18
60882,20
60883,16
60884,24
60885,21
60886,24
60887,19
60888,12
60889,12
60890,11
60891,19
60892,25
60893,19
60894,11
60895,11
60896,22
60897,24
60898,23
60899,10
60900,11
60901,15
60902,22
60903,21
60904,15
60905,24
60906,13
60907,24
60908,16
60909,11
60910,23
60911,16
60912,14
60913,11
60914,23
60915,13
60916,18
60917,14
60918,12
60919,20
60920,18
60921,14
60922,23
60923,10
60924,15
60925,19
60926,14
60927,18
60928,24
60929,21
60930,18
60931,25
60932,22
60933,18
60934,25
60935,13
60936,11
60937,17
60938,24
60939,13
60940,22
60941,11
60942,23
60943,25
60944,10
60945,10
60946,13
60947,11
60948,16
60949,17
60950,25
60951,12
60952,23
60953,15
60954,21
60955,23
60956,11
60957,21
60958,17
60959,14
60960,23
60961,20
60962,22
60963,17
60964,21
60965,21
60966,13
60967,14
60968,14
60969,16
60970,11
60971,15
60972,20
60973,19
60974,15
60975,18
60976,25
60977,10
60978,21
60979,10
60980,22
60981,14
60982,23
60983,21
60984,11
60985,10
60986,10
60987,25
60988,21
60989,19
60990,22
60991,16
60992,21
60993,12
60994,19
60995,12
60996,11
60997,12
60998,15
60999,16
61000,22
61001,16
61002,10
61003,21
61004,21
61005,16
61006,22
61007,10
61008,11
61009,13
61010,15
61011,22
61012,17
61013,23
61014,19
61015,23
61016,24
61017,13
61018,20
61019,17
61020,23
61021,25
61022,10
61023,19
61024,16
61025,15
61026,15
61027,20
61028,11
61029,10
61030,12
61031,12
61032,16
61033,19
61034,25
61035,11
61036,25
61037,20
61038,20
61039,25
61040,19
61041,15
61042,18
61043,16
61044,22
61045,10
61046,19
61047,19
61048,10
61049,25
61050,16
61051,25
61052,22
61053,23
61054,22
61055,15
61056,21
61057,13
61058,21
61059,20
61060,17
61061,12
61062,24
61063,13
61064,24
61065,14
61066,19
61067,10
61068,21
61069,25
61070,22
61071,18
61072,25
61073,15
61074,17
61075,12
61076,21
61077,20
61078,21
61079,14
61080,18
61081,11
61082,11
61083,23
61084,13
61085,18
61086,17
61087,20
61088,22
61089,17
61090,12
61091,15
61092,16
61093,17
61094,12
61095,24
61096,19
61097,12
61098,10
61099,11
61100,23
61101,25
61102,18
61103,11
61104,15
61105,14
61106,23
61107,21
61108,22
61109,11
61110,15
61111,13
61112,20
61113,17
61114,24
61115,14
61116,24
61117,15
61118,11
61119,16
61120,17
61121,20
61122,11
61123,17
61124,24
61125,23
61126,10
61127,13
61128,18
61129,11
61130,11
61131,25
61132,20
61133,21
61134,21
61135,21
61136,23
61137,10
61138,22
61139,13
61140,16
61141,11
61142,15
61143,23
61144,12
61145,25
61146,17
61147,16
61148,10
61149,14
61150,16
61151,17
61152,17
61153,17
61154,17
61155,12
61156,25
61157,19
61158,20
61159,24
61160,17
61161,23
61162,25
61163,12
61164,17
61165,22
61166,25
61167,20
61168,24
61169,23
61170,14
61171,22
61172,13
61173,20
61174,23
61175,20
61176,25
61177,11
61178,22
61179,14
61180,22
61181,25
61182,16
61183,17
61184,14
61185,24
61186,14
61187,15
61188,19
61189,22
61190,20
61191,20
61192,21
61193,20
61194,18
61195,13
61196,22
61197,14
61198,25
61199,14
61200,25
61201,21
61202,22
61203,19
61204,19
61205,20
61206,16
61207,20
61208,24
61209,20
61210,20
61211,12
61212,12
61213,25
61214,22
61215,20
61216,19
61217,22
61218,23
61219,12
61220,12
61221,12
61222,14
61223,20
61224,25
61225,17
61226,23
61227,10
61228,17
61229,12
61230,13
61231,22
61232,20
61233,11
61234,10
61235,17
61236,13
61237,13
61238,25
61239,25
61240,21
61241,12
61242,15
61243,14
61244,21
61245,14
61246,24
61247,17
61248,21
61249,16
61250,10
61251,18
61252,11
61253,19
61254,23
61255,13
61256,22
61257,12
61258,12
61259,12
61260,21
61261,12
61262,11
61263,19
61264,22
61265,18
61266,19
61267,20
61268,21
61269,14
61270,25
61271,16
61272,19
61273,22
61274,12
61275,12
61276,11
61277,19
61278,24
61279,15
61280,15
61281,20
61282,15
61283,20
61284,15
61285,25
61286,18
61287,20
61288,18
61289,17
61290,21
61291,12
61292,12
61293,16
61294,20
61295,16
61296,23
61297,23
61298,21
61299,20
61300,10
61301,18
61302,13
61303,17
61304,23
61305,23
61306,18
61307,18
61308,18
61309,11
61310,18
61311,20
61312,11
61313,12
61314,14
61315,11
61316,18
61317,21
61318,11
61319,23
61320,16
61321,22
61322,11
61323,22
61324,12
61325,17
61326,16
61327,18
61328,22
61329,13
61330,20
61331,20
61332,12
61333,17
61334,21
61335,20
61336,23
61337,19
61338,16
61339,23
61340,13
61341,22
61342,16
61343,24
61344,10
61345,23
61346,20
61347,22
61348,10
61349,13
61350,18
61351,15
61352,12
61353,15
61354,25
61355,22
61356,19
61357,17
61358,13
61359,24
61360,12
61361,13
61362,16
61363,20
61364,19
61365,11
61366,24
61367,13
61368,18
61369,13
61370,17
61371,19
61372,10
61373,24
61374,19
61375,20
61376,15
61377,12
61378,20
61379,22
61380,10
61381,22
61382,22
61383,18
61384,23
61385,17
61386,23
61387,15
61388,25
61389,13
61390,10
61391,19
61392,14
61393,23
61394,20
61395,12
61396,25
61397,17
61398,19
61399,17
61400,17
61401,16
61402,19
61403,17
61404,15
61405,17
61406,22
61407,14
61408,18
61409,21
61410,13
61411,24
61412,12
61413,25
61414,11
61415,17
61416,21
61417,10
61418,10
61419,11
61420,16
61421,10
61422,13
61423,18
61424,18
61425,22
61426,10
61427,19
61428,24
61429,18
61430,24
61431,11
61432,17
61433,13
61434,22
61435,14
61436,14
61437,24
61438,21
61439,13
61440,22
61441,17
61442,11
61443,12
61444,20
61445,14
61446,16
61447,25
61448,23
61449,16
61450,23
61451,23
61452,25
61453,14
61454,17
61455,18
61456,12
61457,22
61458,11
61459,20
61460,16
61461,10
61462,22
61463,23
61464,25
61465,20
61466,25
61467,10
61468,23
61469,23
61470,25
61471,23
61472,24
61473,19
61474,12
61475,17
61476,19
61477,20
61478,21
61479,24
61480,18
61481,24
61482,12
61483,17
61484,22
61485,15
61486,16
61487,16
61488,11
61489,13
61490,24
61491,17
61492,10
61493,12
61494,17
61495,20
61496,11
61497,13
61498,20
61499,14
61500,19
61501,14
61502,16
61503,13
61504,23
61505,18
61506,11
61507,25
61508,24
61509,21
61510,13
61511,15
61512,18
61513,18
61514,15
61515,15
61516,25
61517,13
61518,25
61519,23
61520,11
61521,17
61522,20
61523,13
61524,10
61525,13
61526,22
61527,12
61528,15
61529,12
61530,11
61531,24
61532,25
61533,10
61534,22
61535,17
61536,11
61537,16
61538,22
61539,20
61540,14
61541,25
61542,22
61543,15
61544,12
61545,25
61546,14
61547,23
61548,14
61549,16
61550,25
61551,10
61552,21
61553,18
61554,16
61555,13
61556,16
61557,20
61558,11
61559,10
61560,12
61561,22
61562,18
61563,21
61564,21
61565,22
61566,16
61567,22
61568,21
61569,11
61570,18
61571,20
61572,10
61573,22
61574,17
61575,21
61576,16
61577,25
61578,20
61579,12
61580,14
61581,21
61582,25
61583,25
61584,21
61585,15
61586,18
61587,10
61588,19
61589,11
61590,14
61591,13
61592,25
61593,11
61594,13
61595,11
61596,15
61597,24
61598,20
61599,16
61600,25
61601,22
61602,23
61603,20
61604,24
61605,19
61606,14
61607,20
61608,20
61609,24
61610,15
61611,25
61612,14
61613,12
61614,16
61615,23
61616,12
61617,10
61618,18
61619,16
61620,10
61621,18
61622,25
61623,10
61624,24
61625,22
61626,17
61627,17
61628,24
61629,22
61630,11
61631,15
61632,22
61633,13
61634,13
61635,18
61636,23
61637,12
61638,25
61639,11
61640,12
61641,20
61642,18
61643,14
61644,15
61645,21
61646,21
61647,18
61648,20
61649,19
61650,16
61651,10
61652,23
61653,17
61654,15
61655,22
61656,16
61657,14
61658,18
61659,15
61660,22
61661,22
61662,15
61663,11
61664,22
61665,22
61666,14
61667,22
61668,13
61669,20
61670,22
61671,12
61672,25
61673,14
61674,24
61675,12
61676,18
61677,12
61678,21
61679,18
61680,11
61681,19
61682,10
61683,11
61684,18
61685,20
61686,22
61687,22
61688,16
61689,21
61690,22
61691,13
61692,15
61693,24
61694,18
61695,16
61696,21
61697,10
61698,11
61699,18
61700,22
61701,22
61702,10
61703,13
61704,10
61705,12
61706,25
61707,15
61708,17
61709,10
61710,16
61711,10
61712,23
61713,21
61714,18
61715,12
61716,12
61717,19
61718,10
61719,25
61720,19
61721,23
61722,25
61723,21
61724,15
61725,21
61726,20
61727,22
61728,24
61729,22
61730,13
61731,19
61732,21
61733,12
61734,16
61735,19
61736,21
61737,24
61738,23
61739,20
61740,21
61741,19
61742,14
61743,11
61744,21
61745,15
61746,12
61747,17
61748,20
61749,23
61750,25
61751,22
61752,23
61753,22
61754,13
61755,18
61756,19
61757,23
61758,24
61759,21
61760,20
61761,24
61762,13
61763,19
61764,20
61765,23
61766,19
61767,10
61768,21
61769,22
61770,17
61771,22
61772,20
61773,25
61774,22
61775,25
61776,23
61777,24
61778,12
61779,22
61780,20
61781,23
61782,10
61783,21
61784,10
61785,10
61786,24
61787,21
61788,14
61789,15
61790,19
61791,24
61792,10
61793,23
61794,15
61795,23
61796,21
61797,13
61798,20
61799,12
61800,21
61801,23
61802,19
61803,20
61804,24
61805,25
61806,12
61807,20
61808,16
61809,23
61810,11
61811,25
61812,14
61813,13
61814,10
61815,25
61816,23
61817,21
61818,23
61819,14
61820,19
61821,19
61822,21
61823,22
61824,11
61825,24
61826,24
61827,19
61828,13
61829,24
61830,14
61831,13
61832,25
61833,15
61834,16
61835,19
61836,23
61837,12
61838,18
61839,22
61840,15
61841,22
61842,13
61843,12
61844,11
61845,19
61846,23
61847,20
61848,25
61849,21
61850,19
61851,11
61852,24
61853,20
61854,11
61855,23
61856,22
61857,11
61858,16
61859,16
61860,13
61861,21
61862,20
61863,20
61864,25
61865,17
61866,18
61867,19
61868,13
61869,14
61870,19
61871,13
61872,16
61873,16
61874,10
61875,22
61876,20
61877,25
61878,24
61879,15
61880,24
61881,20
61882,19
61883,13
61884,17
61885,16
61886,17
61887,10
61888,21
61889,18
61890,18
61891,13
61892,14
61893,13
61894,14
61895,11
61896,19
61897,13
61898,22
61899,11
61900,12
61901,16
61902,11
61903,12
61904,21
61905,13
61906,18
61907,21
61908,19
61909,14
61910,14
61911,15
61912,16
61913,22
61914,12
61915,13
61916,16
61917,19
61918,11
61919,25
61920,10
61921,21
61922,19
61923,11
61924,18
61925,18
61926,15
61927,12
61928,24
61929,14
61930,16
61931,15
61932,19
61933,16
61934,24
61935,19
61936,10
61937,15
61938,20
61939,14
61940,17
61941,14
61942,18
61943,20
61944,11
61945,14
61946,20
61947,20
61948,23
61949,20
61950,25
61951,21
61952,24
61953,25
61954,23
61955,16
61956,18
61957,23
61958,13
61959,11
61960,19
61961,10
61962,20
61963,14
61964,13
61965,18
61966,24
61967,13
61968,21
61969,12
61970,12
61971,16
61972,18
61973,17
61974,15
61975,16
61976,16
61977,12
61978,23
61979,24
61980,15
61981,16
61982,24
61983,11
61984,25
61985,18
61986,24
61987,14
61988,21
61989,20
61990,17
61991,19
61992,21
61993,17
61994,13
61995,25
61996,13
61997,22
61998,11
61999,21
62000,22
62001,19
62002,11
62003,22
62004,13
62005,25
62006,13
62007,21
62008,14
62009,17
62010,16
62011,15
62012,19
62013,25
62014,18
62015,21
62016,23
62017,19
62018,13
62019,24
62020,15
62021,21
62022,18
62023,23
62024,17
62025,18
62026,22
62027,11
62028,21
62029,21
62030,19
62031,10
62032,15
62033,25
62034,19
62035,17
62036,20
62037,25
62038,16
62039,23
62040,20
62041,25
62042,22
62043,20
62044,21
62045,14
62046,14
62047,21
62048,18
62049,13
62050,15
62051,20
62052,13
62053,13
62054,11
62055,22
62056,13
62057,12
62058,11
62059,15
62060,24
62061,14
62062,22
62063,10
62064,21
62065,17
62066,19
62067,18
62068,16
62069,14
62070,25
62071,11
62072,22
62073,13
62074,19
62075,23
62076,12
62077,22
62078,13
62079,12
62080,17
62081,14
62082,23
62083,13
62084,21
62085,17
62086,10
62087,13
62088,12
62089,21
62090,22
62091,14
62092,10
62093,13
62094,21
62095,20
62096,23
62097,21
62098,10
62099,19
62100,14
62101,20
62102,13
62103,11
62104,15
62105,22
62106,19
62107,14
62108,18
62109,14
62110,24
62111,25
62112,14
62113,14
62114,11
62115,22
62116,20
62117,16
62118,15
62119,16
62120,16
62121,11
62122,24
62123,25
62124,11
62125,15
62126,18
62127,24
62128,15
62129,21
62130,15
62131,20
62132,24
62133,14
62134,18
62135,22
62136,25
62137,10
62138,13
62139,14
62140,11
62141,25
62142,16
62143,16
62144,25
62145,23
62146,11
62147,14
62148,22
62149,20
62150,21
62151,19
62152,12
62153,12
62154,24
62155,15
62156,19
62157,24
62158,15
62159,12
62160,25
62161,14
62162,24
62163,11
62164,14
62165,20
62166,11
62167,11
62168,21
62169,16
62170,24
62171,21
62172,10
62173,18
62174,21
62175,18
62176,16
62177,16
62178,22
62179,19
62180,15
62181,13
62182,12
62183,16
62184,14
62185,19
62186,25
62187,24
62188,24
62189,19
62190,23
62191,18
62192,20
62193,22
62194,17
62195,10
62196,23
62197,14
62198,11
62199,16
62200,10
62201,23
62202,24
62203,25
62204,10
62205,21
62206,13
62207,17
62208,16
62209,21
62210,24
62211,15
62212,17
62213,13
62214,15
62215,10
62216,16
62217,19
62218,18
62219,12
62220,20
62221,15
62222,10
62223,18
62224,21
62225,15
62226,20
62227,23
62228,16
62229,16
62230,24
62231,22
62232,15
62233,20
62234,19
62235,25
62236,11
62237,14
62238,20
62239,16
62240,20
62241,21
62242,20
62243,18
62244,14
62245,15
62246,25
62247,11
62248,25
62249,24
62250,24
62251,17
62252,12
62253,12
62254,11
62255,16
62256,24
62257,20
62258,18
62259,19
62260,24
62261,11
62262,15
62263,23
62264,19
62265,16
62266,13
62267,11
62268,21
62269,17
62270,11
62271,10
62272,20
62273,14
62274,22
62275,10
62276,17
62277,15
62278,20
62279,15
62280,21
62281,12
62282,19
62283,21
62284,21
62285,25
62286,22
62287,18
62288,24
62289,25
62290,15
62291,25
62292,15
62293,12
62294,12
62295,21
62296,19
62297,10
62298,12
62299,19
62300,11
62301,14
62302,13
62303,18
62304,15
62305,14
62306,11
62307,18
62308,25
62309,12
62310,15
62311,19
62312,13
62313,10
62314,11
62315,25
62316,18
62317,11
62318,15
62319,13
62320,11
62321,17
62322,24
62323,17
62324,13
62325,25
62326,20
62327,18
62328,25
62329,19
62330,15
62331,13
62332,24
62333,20
62334,23
62335,12
62336,20
62337,22
62338,25
62339,16
62340,18
62341,14
62342,14
62343,13
62344,22
62345,24
62346,25
62347,23
62348,16
62349,14
62350,25
62351,19
62352,17
62353,19
62354,12
62355,11
62356,11
62357,23
62358,18
62359,19
62360,21
62361,20
62362,15
62363,16
62364,11
62365,14
62366,11
62367,10
62368,24
62369,25
62370,13
62371,10
62372,16
62373,23
62374,14
62375,21
62376,18
62377,11
62378,24
62379,15
62380,23
62381,16
62382,10
62383,15
62384,12
62385,10
62386,20
62387,19
62388,24
62389,18
62390,18
62391,22
62392,19
62393,19
62394,24
62395,17
62396,21
62397,15
62398,18
62399,15
62400,19
62401,16
62402,17
62403,17
62404,15
62405,16
62406,21
62407,10
62408,21
62409,10
62410,13
62411,25
62412,14
62413,14
62414,11
62415,15
62416,15
62417,25
62418,24
62419,10
62420,10
62421,18
62422,11
62423,25
62424,24
62425,14
62426,13
62427,19
62428,24
62429,22
62430,23
62431,21
62432,15
62433,22
62434,15
62435,14
62436,20
62437,14
62438,11
62439,14
62440,25
62441,21
62442,21
62443,11
62444,15
62445,22
62446,18
62447,11
62448,14
62449,13
62450,22
62451,16
62452,12
62453,21
62454,15
62455,17
62456,25
62457,13
62458,13
62459,20
62460,10
62461,18
62462,23
62463,12
62464,25
62465,18
62466,17
62467,11
62468,25
62469,12
62470,21
62471,18
62472,25
62473,10
62474,13
62475,22
62476,15
62477,10
62478,20
62479,10
62480,17
62481,23
62482,19
62483,20
62484,20
62485,16
62486,15
62487,20
62488,16
62489,11
62490,11
62491,12
62492,15
62493,20
62494,12
62495,22
62496,10
62497,22
62498,24
62499,19
62500,21
62501,20
62502,21
62503,19
62504,21
62505,17
62506,23
62507,13
62508,12
62509,20
62510,25
62511,11
62512,15
62513,11
62514,24
62515,13
62516,17
62517,23
62518,25
62519,17
62520,10
62521,13
62522,13
62523,23
62524,24
62525,10
62526,16
62527,20
62528,14
62529,25
62530,16
62531,20
62532,14
62533,10
62534,20
62535,25
62536,12
62537,21
62538,10
62539,24
62540,14
62541,11
62542,17
62543,10
62544,15
62545,14
62546,12
62547,15
62548,10
62549,22
62550,19
62551,23
62552,23
62553,15
62554,19
62555,16
62556,17
62557,22
62558,10
62559,24
62560,25
62561,18
62562,23
62563,14
62564,21
62565,15
62566,11
62567,10
62568,15
62569,19
62570,19
62571,25
62572,15
62573,23
62574,20
62575,11
62576,22
62577,12
62578,24
62579,21
62580,25
62581,12
62582,14
62583,18
62584,10
62585,24
62586,11
62587,25
62588,18
62589,10
62590,25
62591,20
62592,17
62593,14
62594,14
62595,25
62596,16
62597,10
62598,24
62599,14
62600,16
62601,13
62602,11
62603,21
62604,13
62605,11
62606,25
62607,20
62608,16
62609,19
62610,21
62611,12
62612,20
62613,20
62614,12
62615,20
62616,15
62617,13
62618,23
62619,14
62620,12
62621,21
62622,15
62623,11
62624,10
62625,10
62626,23
62627,18
62628,10
62629,16
62630,12
62631,10
62632,13
62633,22
62634,19
62635,14
62636,17
62637,13
62638,13
62639,18
62640,13
62641,12
62642,18
62643,18
62644,15
62645,12
62646,21
62647,19
62648,21
62649,22
62650,11
62651,12
62652,24
62653,11
62654,10
62655,23
62656,10
62657,19
62658,15
62659,18
62660,25
62661,16
62662,17
62663,16
62664,15
62665,20
62666,14
62667,22
62668,22
62669,18
62670,15
62671,25
62672,16
62673,20
62674,21
62675,10
62676,11
62677,15
62678,13
62679,25
62680,14
62681,12
62682,15
62683,16
62684,12
62685,19
62686,13
62687,15
62688,19
62689,14
62690,18
62691,11
62692,12
62693,17
62694,18
62695,15
62696,20
62697,25
62698,12
62699,13
62700,23
62701,22
62702,14
62703,13
62704,25
62705,13
62706,21
62707,21
62708,17
62709,17
62710,15
62711,25
62712,12
62713,14
62714,16
62715,19
62716,24
62717,18
62718,16
62719,11
62720,17
62721,16
62722,20
62723,23
62724,11
62725,12
62726,18
62727,13
62728,13
62729,13
62730,24
62731,14
62732,24
62733,11
62734,14
62735,16
62736,19
62737,15
62738,13
62739,10
62740,20
62741,16
62742,23
62743,13
62744,23
62745,20
62746,15
62747,24
62748,10
62749,16
62750,15
62751,15
62752,23
62753,24
62754,22
62755,24
62756,18
62757,21
62758,22
62759,25
62760,13
62761,15
62762,21
62763,22
62764,14
62765,14
62766,22
62767,24
62768,13
62769,19
62770,22
62771,14
62772,19
62773,23
62774,21
62775,25
62776,21
62777,24
62778,11
62779,25
62780,25
62781,16
62782,20
62783,15
62784,11
62785,24
62786,25
62787,19
62788,12
62789,14
62790,11
62791,25
62792,16
62793,20
62794,13
62795,10
62796,20
62797,23
62798,22
62799,24
62800,22
62801,23
62802,20
62803,20
62804,17
62805,10
62806,14
62807,22
62808,25
62809,19
62810,20
62811,14
62812,20
62813,12
62814,10
62815,19
62816,25
62817,13
62818,20
62819,20
62820,10
62821,17
62822,15
62823,13
62824,24
62825,14
62826,11
62827,17
62828,20
62829,11
62830,19
