,0
58371,3
58372,3
58373,1
58374,3
58375,0
58376,3
58377,2
58378,3
58379,1
58380,2
58381,0
58382,2
58383,1
58384,0
58385,2
58386,1
58387,1
58388,2
58389,3
58390,0
58391,2
58392,0
58393,0
58394,0
58395,2
58396,3
58397,2
58398,0
58399,0
58400,2
58401,3
58402,3
58403,3
58404,2
58405,2
58406,1
58407,3
58408,3
58409,0
58410,3
58411,1
58412,0
58413,1
58414,2
58415,2
58416,3
58417,1
58418,3
58419,0
58420,2
58421,0
58422,0
58423,3
58424,1
58425,3
58426,0
58427,0
58428,0
58429,2
58430,2
58431,0
58432,2
58433,1
58434,0
58435,2
58436,3
58437,0
58438,0
58439,0
58440,0
58441,3
58442,1
58443,2
58444,1
58445,3
58446,3
58447,3
58448,0
58449,1
58450,0
58451,0
58452,3
58453,1
58454,0
58455,2
58456,1
58457,1
58458,2
58459,0
58460,2
58461,2
58462,2
58463,3
58464,1
58465,2
58466,1
58467,3
58468,2
58469,3
58470,0
58471,1
58472,2
58473,1
58474,1
58475,2
58476,3
58477,3
58478,1
58479,0
58480,3
58481,2
58482,1
58483,3
58484,1
58485,1
58486,0
58487,2
58488,0
58489,2
58490,2
58491,1
58492,0
58493,0
58494,2
58495,2
58496,3
58497,0
58498,1
58499,3
58500,3
58501,3
58502,0
58503,3
58504,1
58505,2
58506,0
58507,3
58508,1
58509,1
58510,1
58511,1
58512,3
58513,0
58514,3
58515,0
58516,3
58517,2
58518,2
58519,1
58520,1
58521,1
58522,3
58523,2
58524,0
58525,2
58526,2
58527,1
58528,1
58529,2
58530,2
58531,0
58532,2
58533,1
58534,3
58535,3
58536,1
58537,1
58538,1
58539,1
58540,1
58541,3
58542,2
58543,2
58544,3
58545,3
58546,0
58547,3
58548,1
58549,2
58550,2
58551,0
58552,1
58553,0
58554,0
58555,2
58556,1
58557,2
58558,2
58559,2
58560,2
58561,2
58562,1
58563,3
58564,0
58565,2
58566,1
58567,2
58568,2
58569,2
58570,2
58571,0
58572,3
58573,2
58574,0
58575,3
58576,3
58577,0
58578,2
58579,0
58580,1
58581,0
58582,3
58583,3
58584,0
58585,2
58586,0
58587,1
58588,2
58589,1
58590,0
58591,0
58592,3
58593,1
58594,1
58595,2
58596,3
58597,1
58598,2
58599,1
58600,2
58601,2
58602,0
58603,2
58604,2
58605,1
58606,1
58607,1
58608,3
58609,1
58610,0
58611,1
58612,0
58613,3
58614,3
58615,0
58616,0
58617,2
58618,3
58619,3
58620,0
58621,0
58622,1
58623,3
58624,2
58625,3
58626,1
58627,2
58628,0
58629,2
58630,0
58631,3
58632,2
58633,0
58634,2
58635,0
58636,3
58637,0
58638,2
58639,2
58640,3
58641,3
58642,2
58643,1
58644,1
58645,2
58646,0
58647,3
58648,2
58649,2
58650,1
58651,0
58652,3
58653,0
58654,0
58655,3
58656,2
58657,2
58658,2
58659,0
58660,3
58661,2
58662,2
58663,1
58664,0
58665,3
58666,0
58667,3
58668,2
58669,0
58670,3
58671,1
58672,1
58673,1
58674,0
58675,0
58676,1
58677,2
58678,0
58679,2
58680,0
58681,3
58682,3
58683,1
58684,3
58685,2
58686,3
58687,1
58688,0
58689,2
58690,1
58691,2
58692,1
58693,3
58694,1
58695,0
58696,2
58697,0
58698,3
58699,1
58700,1
58701,1
58702,2
58703,2
58704,2
58705,1
58706,1
58707,3
58708,2
58709,1
58710,3
58711,2
58712,0
58713,0
58714,2
58715,0
58716,2
58717,2
58718,3
58719,0
58720,1
58721,3
58722,2
58723,1
58724,1
58725,2
58726,1
58727,1
58728,0
58729,1
58730,0
58731,2
58732,2
58733,3
58734,0
58735,1
58736,0
58737,1
58738,3
58739,0
58740,0
58741,2
58742,1
58743,3
58744,2
58745,2
58746,3
58747,0
58748,0
58749,0
58750,3
58751,0
58752,1
58753,3
58754,3
58755,1
58756,2
58757,1
58758,0
58759,0
58760,1
58761,3
58762,3
58763,3
58764,2
58765,3
58766,2
58767,1
58768,1
58769,0
58770,0
58771,1
58772,0
58773,2
58774,3
58775,0
58776,0
58777,0
58778,3
58779,0
58780,3
58781,1
58782,0
58783,2
58784,0
58785,0
58786,1
58787,1
58788,3
58789,0
58790,2
58791,3
58792,2
58793,2
58794,3
58795,3
58796,1
58797,0
58798,1
58799,2
58800,1
58801,1
58802,1
58803,0
58804,2
58805,0
58806,0
58807,2
58808,1
58809,0
58810,1
58811,3
58812,2
58813,3
58814,1
58815,2
58816,2
58817,3
58818,2
58819,2
58820,0
58821,0
58822,0
58823,2
58824,1
58825,2
58826,1
58827,1
58828,1
58829,1
58830,3
58831,2
58832,0
58833,2
58834,2
58835,3
58836,3
58837,3
58838,1
58839,3
58840,0
58841,3
58842,2
58843,3
58844,0
58845,0
58846,1
58847,2
58848,1
58849,1
58850,2
58851,2
58852,3
58853,1
58854,1
58855,2
58856,3
58857,3
58858,2
58859,3
58860,0
58861,3
58862,1
58863,2
58864,3
58865,0
58866,2
58867,2
58868,0
58869,0
58870,2
58871,1
58872,1
58873,0
58874,2
58875,3
58876,2
58877,0
58878,3
58879,1
58880,0
58881,0
58882,2
58883,1
58884,0
58885,0
58886,0
58887,1
58888,2
58889,3
58890,3
58891,1
58892,3
58893,0
58894,0
58895,0
58896,3
58897,2
58898,2
58899,0
58900,0
58901,1
58902,0
58903,1
58904,2
58905,2
58906,0
58907,2
58908,1
58909,3
58910,1
58911,1
58912,2
58913,1
58914,3
58915,2
58916,0
58917,1
58918,0
58919,3
58920,2
58921,0
58922,1
58923,2
58924,3
58925,1
58926,2
58927,0
58928,3
58929,0
58930,0
58931,3
58932,0
58933,3
58934,3
58935,3
58936,1
58937,1
58938,3
58939,1
58940,0
58941,2
58942,3
58943,0
58944,3
58945,0
58946,0
58947,0
58948,0
58949,1
58950,3
58951,0
58952,1
58953,0
58954,0
58955,1
58956,2
58957,3
58958,0
58959,2
58960,2
58961,2
58962,0
58963,2
58964,1
58965,2
58966,2
58967,3
58968,3
58969,1
58970,1
58971,1
58972,0
58973,1
58974,2
58975,1
58976,3
58977,0
58978,1
58979,1
58980,0
58981,1
58982,0
58983,0
58984,3
58985,1
58986,1
58987,3
58988,3
58989,0
58990,1
58991,0
58992,1
58993,2
58994,2
58995,0
58996,1
58997,2
58998,3
58999,2
59000,0
59001,0
59002,3
59003,0
59004,3
59005,2
59006,2
59007,3
59008,1
59009,2
59010,1
59011,2
59012,0
59013,2
59014,3
59015,3
59016,1
59017,2
59018,1
59019,2
59020,3
59021,1
59022,0
59023,2
59024,1
59025,2
59026,2
59027,2
59028,2
59029,1
59030,2
59031,2
59032,3
59033,0
59034,3
59035,2
59036,2
59037,1
59038,2
59039,0
59040,2
59041,2
59042,0
59043,3
59044,2
59045,3
59046,2
59047,1
59048,2
59049,2
59050,0
59051,1
59052,2
59053,1
59054,3
59055,0
59056,1
59057,1
59058,2
59059,0
59060,3
59061,0
59062,3
59063,1
59064,3
59065,3
59066,2
59067,1
59068,2
59069,3
59070,2
59071,3
59072,2
59073,0
59074,0
59075,1
59076,3
59077,0
59078,3
59079,2
59080,2
59081,1
59082,1
59083,2
59084,2
59085,2
59086,0
59087,1
59088,1
59089,0
59090,0
59091,2
59092,2
59093,1
59094,1
59095,1
59096,0
59097,1
59098,3
59099,1
59100,2
59101,2
59102,1
59103,3
59104,3
59105,2
59106,3
59107,2
59108,2
59109,3
59110,2
59111,1
59112,1
59113,3
59114,2
59115,3
59116,0
59117,0
59118,0
59119,2
59120,0
59121,0
59122,2
59123,3
59124,2
59125,2
59126,0
59127,2
59128,2
59129,1
59130,0
59131,1
59132,0
59133,2
59134,0
59135,1
59136,1
59137,3
59138,1
59139,0
59140,1
59141,0
59142,2
59143,1
59144,2
59145,0
59146,2
59147,1
59148,2
59149,0
59150,3
59151,2
59152,1
59153,3
59154,1
59155,2
59156,3
59157,3
59158,1
59159,0
59160,3
59161,2
59162,1
59163,3
59164,3
59165,3
59166,3
59167,2
59168,2
59169,3
59170,1
59171,0
59172,2
59173,0
59174,0
59175,2
59176,0
59177,2
59178,0
59179,0
59180,1
59181,1
59182,0
59183,1
59184,0
59185,3
59186,1
59187,1
59188,3
59189,0
59190,3
59191,1
59192,3
59193,2
59194,1
59195,0
59196,3
59197,1
59198,0
59199,0
59200,2
59201,0
59202,2
59203,0
59204,0
59205,2
59206,3
59207,1
59208,3
59209,2
59210,2
59211,2
59212,3
59213,3
59214,0
59215,2
59216,0
59217,1
59218,1
59219,0
59220,2
59221,1
59222,1
59223,1
59224,1
59225,1
59226,0
59227,0
59228,3
59229,1
59230,0
59231,1
59232,1
59233,2
59234,1
59235,2
59236,3
59237,3
59238,2
59239,1
59240,3
59241,3
59242,2
59243,0
59244,2
59245,2
59246,0
59247,0
59248,2
59249,0
59250,3
59251,1
59252,0
59253,3
59254,2
59255,0
59256,1
59257,2
59258,1
59259,2
59260,0
59261,3
59262,0
59263,1
59264,3
59265,0
59266,1
59267,1
59268,2
59269,1
59270,0
59271,3
59272,3
59273,1
59274,2
59275,0
59276,2
59277,0
59278,1
59279,3
59280,3
59281,3
59282,1
59283,0
59284,2
59285,2
59286,2
59287,0
59288,2
59289,1
59290,2
59291,0
59292,1
59293,1
59294,2
59295,2
59296,0
59297,3
59298,1
59299,2
59300,1
59301,0
59302,2
59303,2
59304,3
59305,1
59306,2
59307,3
59308,0
59309,0
59310,2
59311,0
59312,2
59313,3
59314,0
59315,2
59316,1
59317,1
59318,0
59319,3
59320,0
59321,0
59322,2
59323,0
59324,2
59325,0
59326,1
59327,0
59328,1
59329,1
59330,3
59331,3
59332,2
59333,2
59334,2
59335,3
59336,3
59337,2
59338,3
59339,0
59340,0
59341,3
59342,3
59343,1
59344,3
59345,2
59346,0
59347,3
59348,2
59349,0
59350,2
59351,1
59352,2
59353,2
59354,0
59355,2
59356,3
59357,2
59358,0
59359,1
59360,3
59361,0
59362,1
59363,3
59364,0
59365,2
59366,1
59367,1
59368,2
59369,1
59370,1
59371,0
59372,3
59373,0
59374,3
59375,1
59376,0
59377,3
59378,0
59379,0
59380,3
59381,2
59382,1
59383,0
59384,0
59385,0
59386,3
59387,1
59388,3
59389,3
59390,2
59391,3
59392,1
59393,3
59394,2
59395,0
59396,3
59397,0
59398,1
59399,3
59400,2
59401,3
59402,2
59403,2
59404,3
59405,0
59406,2
59407,0
59408,0
59409,0
59410,0
59411,1
59412,2
59413,3
59414,0
59415,3
59416,2
59417,2
59418,0
59419,1
59420,1
59421,0
59422,1
59423,2
59424,2
59425,3
59426,3
59427,1
59428,3
59429,2
59430,0
59431,3
59432,0
59433,1
59434,0
59435,2
59436,1
59437,0
59438,0
59439,0
59440,3
59441,0
59442,0
59443,0
59444,0
59445,3
59446,2
59447,2
59448,0
59449,0
59450,0
59451,1
59452,0
59453,0
59454,0
59455,1
59456,1
59457,2
59458,1
59459,2
59460,0
59461,3
59462,0
59463,1
59464,1
59465,3
59466,1
59467,3
59468,0
59469,3
59470,3
59471,2
59472,2
59473,0
59474,3
59475,2
59476,2
59477,0
59478,0
59479,3
59480,0
59481,1
59482,3
59483,3
59484,0
59485,3
59486,2
59487,1
59488,2
59489,2
59490,0
59491,2
59492,2
59493,2
59494,3
59495,0
59496,1
59497,1
59498,1
59499,0
59500,0
59501,3
59502,2
59503,0
59504,1
59505,1
59506,3
59507,1
59508,0
59509,1
59510,3
59511,1
59512,1
59513,2
59514,1
59515,1
59516,0
59517,0
59518,0
59519,3
59520,0
59521,2
59522,0
59523,0
59524,2
59525,0
59526,0
59527,0
59528,3
59529,0
59530,0
59531,1
59532,0
59533,0
59534,1
59535,0
59536,2
59537,1
59538,3
59539,0
59540,1
59541,2
59542,3
59543,2
59544,0
59545,0
59546,2
59547,3
59548,2
59549,0
59550,3
59551,0
59552,1
59553,2
59554,1
59555,1
59556,0
59557,2
59558,0
59559,0
59560,2
59561,1
59562,2
59563,2
59564,3
59565,3
59566,3
59567,0
59568,2
59569,3
59570,0
59571,3
59572,1
59573,1
59574,3
59575,2
59576,3
59577,1
59578,3
59579,2
59580,3
59581,3
59582,2
59583,0
59584,2
59585,1
59586,2
59587,1
59588,2
59589,3
59590,1
59591,2
59592,2
59593,2
59594,3
59595,1
59596,0
59597,0
59598,2
59599,3
59600,0
59601,2
59602,3
59603,3
59604,3
59605,3
59606,2
59607,2
59608,3
59609,2
59610,1
59611,2
59612,2
59613,2
59614,3
59615,3
59616,1
59617,1
59618,2
59619,0
59620,3
59621,3
59622,1
59623,0
59624,1
59625,2
59626,2
59627,0
59628,2
59629,1
59630,2
59631,3
59632,1
59633,1
59634,0
59635,3
59636,1
59637,2
59638,3
59639,0
59640,2
59641,2
59642,3
59643,2
59644,3
59645,3
59646,1
59647,3
59648,1
59649,1
59650,2
59651,3
59652,1
59653,2
59654,3
59655,0
59656,1
59657,2
59658,1
59659,0
59660,2
59661,3
59662,1
59663,0
59664,2
59665,1
59666,0
59667,2
59668,0
59669,0
59670,0
59671,3
59672,3
59673,2
59674,1
59675,0
59676,3
59677,2
59678,3
59679,1
59680,3
59681,3
59682,1
59683,1
59684,2
59685,0
59686,3
59687,3
59688,2
59689,3
59690,3
59691,2
59692,2
59693,3
59694,0
59695,1
59696,2
59697,1
59698,1
59699,3
59700,3
59701,2
59702,3
59703,0
59704,2
59705,1
59706,2
59707,3
59708,0
59709,3
59710,2
59711,0
59712,1
59713,1
59714,0
59715,2
59716,2
59717,0
59718,1
59719,2
59720,2
59721,0
59722,3
59723,1
59724,1
59725,2
59726,3
59727,2
59728,1
59729,3
59730,1
59731,3
59732,1
59733,2
59734,1
59735,3
59736,2
59737,3
59738,1
59739,2
59740,3
59741,3
59742,1
59743,0
59744,1
59745,0
59746,2
59747,3
59748,2
59749,2
59750,3
59751,1
59752,0
59753,2
59754,1
59755,3
59756,3
59757,1
59758,2
59759,3
59760,0
59761,1
59762,3
59763,1
59764,2
59765,1
59766,2
59767,0
59768,3
59769,0
59770,3
59771,3
59772,0
59773,1
59774,2
59775,0
59776,2
59777,0
59778,1
59779,0
59780,1
59781,0
59782,1
59783,2
59784,3
59785,3
59786,1
59787,1
59788,1
59789,0
59790,3
59791,2
59792,0
59793,2
59794,1
59795,2
59796,0
59797,3
59798,2
59799,3
59800,0
59801,1
59802,1
59803,3
59804,0
59805,2
59806,2
59807,3
59808,3
59809,1
59810,0
59811,1
59812,2
59813,1
59814,1
59815,2
59816,3
59817,0
59818,3
59819,0
59820,2
59821,3
59822,0
59823,1
59824,2
59825,0
59826,1
59827,1
59828,3
59829,2
59830,2
59831,2
59832,0
59833,1
59834,2
59835,0
59836,0
59837,3
59838,1
59839,2
59840,2
59841,1
59842,1
59843,2
59844,0
59845,0
59846,2
59847,2
59848,2
59849,1
59850,1
59851,1
59852,0
59853,0
59854,3
59855,1
59856,2
59857,2
59858,3
59859,3
59860,2
59861,3
59862,2
59863,0
59864,3
59865,1
59866,2
59867,3
59868,0
59869,0
59870,2
59871,1
59872,0
59873,0
59874,0
59875,1
59876,0
59877,2
59878,0
59879,3
59880,2
59881,0
59882,0
59883,1
59884,1
59885,1
59886,2
59887,0
59888,0
59889,2
59890,3
59891,0
59892,0
59893,3
59894,0
59895,2
59896,3
59897,1
59898,1
59899,3
59900,0
59901,1
59902,1
59903,2
59904,1
59905,2
59906,0
59907,3
59908,3
59909,0
59910,2
59911,0
59912,0
59913,2
59914,0
59915,3
59916,0
59917,0
59918,3
59919,2
59920,3
59921,2
59922,3
59923,2
59924,1
59925,0
59926,1
59927,2
59928,3
59929,2
59930,0
59931,2
59932,3
59933,3
59934,0
59935,0
59936,2
59937,3
59938,1
59939,2
59940,2
59941,1
59942,0
59943,3
59944,1
59945,1
59946,0
59947,3
59948,3
59949,1
59950,1
59951,1
59952,2
59953,3
59954,2
59955,1
59956,2
59957,2
59958,0
59959,0
59960,0
59961,3
59962,2
59963,2
59964,1
59965,0
59966,1
59967,3
59968,0
59969,0
59970,1
59971,3
59972,0
59973,0
59974,1
59975,0
59976,3
59977,2
59978,2
59979,0
59980,0
59981,1
59982,2
59983,1
59984,0
59985,2
59986,0
59987,2
59988,0
59989,1
59990,0
59991,1
59992,2
59993,2
59994,2
59995,1
59996,0
59997,2
59998,2
59999,2
60000,1
60001,3
60002,2
60003,2
60004,2
60005,0
60006,3
60007,1
60008,3
60009,2
60010,3
60011,1
60012,1
60013,1
60014,2
60015,2
60016,0
60017,0
60018,0
60019,1
60020,2
60021,0
60022,3
60023,1
60024,1
60025,1
60026,0
60027,1
60028,1
60029,1
60030,2
60031,0
60032,0
60033,2
60034,2
60035,1
60036,2
60037,0
60038,3
60039,3
60040,2
60041,3
60042,0
60043,0
60044,3
60045,3
60046,3
60047,3
60048,3
60049,1
60050,1
60051,3
60052,1
60053,1
60054,2
60055,3
60056,3
60057,3
60058,3
60059,1
60060,2
60061,1
60062,1
60063,2
60064,3
60065,3
60066,2
60067,1
60068,2
60069,2
60070,0
60071,0
60072,0
60073,1
60074,0
60075,2
60076,2
60077,2
60078,2
60079,3
60080,1
60081,1
60082,0
60083,1
60084,3
60085,0
60086,2
60087,0
60088,1
60089,3
60090,0
60091,0
60092,0
60093,2
60094,3
60095,3
60096,0
60097,1
60098,1
60099,2
60100,3
60101,1
60102,2
60103,1
60104,0
60105,3
60106,0
60107,0
60108,3
60109,2
60110,1
60111,3
60112,2
60113,1
60114,3
60115,0
60116,1
60117,3
60118,2
60119,0
60120,1
60121,0
60122,1
60123,1
60124,3
60125,2
60126,3
60127,3
60128,0
60129,3
60130,3
60131,2
60132,2
60133,1
60134,0
60135,3
60136,3
60137,1
60138,3
60139,1
60140,3
60141,3
60142,1
60143,0
60144,0
60145,1
60146,0
60147,3
60148,3
60149,2
60150,3
60151,2
60152,0
60153,1
60154,2
60155,1
60156,2
60157,3
60158,1
60159,0
60160,3
60161,3
60162,2
60163,1
60164,3
60165,0
60166,1
60167,2
60168,1
60169,0
60170,2
60171,1
60172,3
60173,2
60174,0
60175,2
60176,3
60177,2
60178,2
60179,0
60180,0
60181,0
60182,1
60183,2
60184,1
60185,2
60186,1
60187,2
60188,1
60189,0
60190,3
60191,3
60192,0
60193,2
60194,1
60195,2
60196,0
60197,2
60198,2
60199,0
60200,1
60201,1
60202,0
60203,0
60204,1
60205,1
60206,2
60207,0
60208,0
60209,0
60210,1
60211,1
60212,2
60213,0
60214,2
60215,3
60216,3
60217,3
60218,0
60219,3
60220,1
60221,2
60222,0
60223,0
60224,3
60225,3
60226,2
60227,0
60228,2
60229,0
60230,0
60231,3
60232,1
60233,1
60234,0
60235,1
60236,1
60237,2
60238,2
60239,1
60240,2
60241,0
60242,3
60243,3
60244,0
60245,3
60246,3
60247,3
60248,3
60249,2
60250,3
60251,1
60252,0
60253,1
60254,2
60255,0
60256,1
60257,1
60258,3
60259,1
60260,1
60261,2
60262,2
60263,0
60264,2
60265,2
60266,3
60267,1
60268,2
60269,0
60270,1
60271,2
60272,3
60273,3
60274,2
60275,0
60276,3
60277,0
60278,2
60279,2
60280,3
60281,2
60282,0
60283,0
60284,1
60285,3
60286,1
60287,0
60288,2
60289,2
60290,2
60291,1
60292,2
60293,1
60294,0
60295,0
60296,0
60297,0
60298,3
60299,2
60300,3
60301,0
60302,0
60303,0
60304,0
60305,0
60306,0
60307,1
60308,2
60309,2
60310,3
60311,3
60312,1
60313,1
60314,0
60315,0
60316,0
60317,0
60318,3
60319,3
60320,0
60321,1
60322,1
60323,1
60324,2
60325,3
60326,1
60327,3
60328,0
60329,0
60330,3
60331,3
60332,3
60333,2
60334,1
60335,3
60336,2
60337,3
60338,1
60339,0
60340,0
60341,0
60342,1
60343,2
60344,0
60345,2
60346,2
60347,1
60348,2
60349,3
60350,0
60351,1
60352,3
60353,1
60354,1
60355,0
60356,1
60357,1
60358,0
60359,2
60360,3
60361,0
60362,1
60363,1
60364,3
60365,1
60366,1
60367,0
60368,0
60369,2
60370,2
60371,2
60372,2
60373,3
60374,3
60375,3
60376,3
60377,2
60378,0
60379,3
60380,1
60381,1
60382,1
60383,2
60384,3
60385,2
60386,0
60387,0
60388,0
60389,3
60390,2
60391,1
60392,3
60393,0
60394,3
60395,0
60396,3
60397,0
60398,3
60399,3
60400,0
60401,3
60402,3
60403,2
60404,2
60405,0
60406,1
60407,0
60408,2
60409,1
60410,0
60411,3
60412,2
60413,1
60414,0
60415,0
60416,2
60417,2
60418,0
60419,0
60420,2
60421,2
60422,3
60423,1
60424,0
60425,0
60426,1
60427,2
60428,1
60429,0
60430,1
60431,2
60432,1
60433,3
60434,3
60435,1
60436,3
60437,0
60438,3
60439,1
60440,2
60441,1
60442,0
60443,0
60444,3
60445,3
60446,2
60447,2
60448,0
60449,2
60450,0
60451,2
60452,1
60453,3
60454,2
60455,1
60456,1
60457,2
60458,1
60459,0
60460,0
60461,3
60462,2
60463,1
60464,2
60465,2
60466,2
60467,3
60468,1
60469,0
60470,0
60471,3
60472,3
60473,3
60474,0
60475,0
60476,0
60477,2
60478,2
60479,3
60480,1
60481,2
60482,2
60483,1
60484,1
60485,0
60486,0
60487,1
60488,0
60489,1
60490,3
60491,0
60492,0
60493,0
60494,0
60495,2
60496,2
60497,3
60498,1
60499,2
60500,0
60501,0
60502,0
60503,3
60504,2
60505,2
60506,3
60507,2
60508,0
60509,1
60510,3
60511,2
60512,1
60513,3
60514,1
60515,2
60516,2
60517,2
60518,2
60519,2
60520,1
60521,1
60522,2
60523,0
60524,0
60525,2
60526,0
60527,0
60528,0
60529,2
60530,2
60531,2
60532,0
60533,0
60534,2
60535,3
60536,0
60537,2
60538,1
60539,1
60540,0
60541,1
60542,0
60543,1
60544,0
60545,2
60546,0
60547,1
60548,3
60549,1
60550,3
60551,2
60552,3
60553,1
60554,1
60555,3
60556,0
60557,3
60558,1
60559,0
60560,3
60561,0
60562,1
60563,1
60564,1
60565,0
60566,1
60567,2
60568,0
60569,1
60570,0
60571,2
60572,2
60573,3
60574,3
60575,3
60576,1
60577,0
60578,1
60579,1
60580,3
60581,3
60582,2
60583,3
60584,2
60585,0
60586,1
60587,0
60588,1
60589,2
60590,2
60591,3
60592,0
60593,0
60594,1
60595,1
60596,0
60597,2
60598,1
60599,3
60600,1
60601,1
60602,1
60603,1
60604,3
60605,0
60606,1
60607,3
60608,1
60609,1
60610,2
60611,1
60612,3
60613,1
60614,2
60615,1
60616,0
60617,3
60618,1
60619,1
60620,3
60621,1
60622,3
60623,2
60624,0
60625,0
60626,3
60627,0
60628,1
60629,3
60630,1
60631,1
60632,0
60633,1
60634,0
60635,1
60636,2
60637,3
60638,0
60639,0
60640,2
60641,2
60642,2
60643,0
60644,1
60645,2
60646,3
60647,0
60648,1
60649,1
60650,3
60651,0
60652,1
60653,3
60654,1
60655,2
60656,0
60657,1
60658,3
60659,3
60660,3
60661,2
60662,1
60663,1
60664,3
60665,2
60666,2
60667,2
60668,0
60669,3
60670,3
60671,2
60672,2
60673,3
60674,2
60675,1
60676,1
60677,3
60678,2
60679,1
60680,3
60681,2
60682,0
60683,3
60684,1
60685,3
60686,2
60687,3
60688,3
60689,3
60690,0
60691,2
60692,2
60693,2
60694,2
60695,1
60696,0
60697,2
60698,2
60699,2
60700,0
60701,1
60702,1
60703,3
60704,3
60705,0
60706,1
60707,1
60708,2
60709,1
60710,0
60711,3
60712,1
60713,2
60714,2
60715,3
60716,1
60717,1
60718,1
60719,2
60720,1
60721,0
60722,1
60723,1
60724,0
60725,2
60726,2
60727,2
60728,1
60729,1
60730,2
60731,1
60732,0
60733,3
60734,0
60735,0
60736,2
60737,2
60738,1
60739,2
60740,1
60741,1
60742,2
60743,0
60744,0
60745,1
60746,1
60747,3
60748,3
60749,0
60750,2
60751,1
60752,2
60753,3
60754,3
60755,2
60756,1
60757,2
60758,2
60759,0
60760,1
60761,0
60762,2
60763,2
60764,3
60765,3
60766,3
60767,1
60768,3
60769,0
60770,0
60771,0
60772,2
60773,3
60774,1
60775,2
60776,1
60777,2
60778,2
60779,1
60780,3
60781,0
60782,0
60783,2
60784,2
60785,3
60786,0
60787,3
60788,3
60789,0
60790,1
60791,1
60792,1
60793,3
60794,3
60795,3
60796,3
60797,1
60798,1
60799,2
60800,2
60801,0
60802,0
60803,0
60804,0
60805,2
60806,1
60807,1
60808,1
60809,1
60810,2
60811,2
60812,1
60813,0
60814,0
60815,2
60816,3
60817,2
60818,3
60819,2
60820,3
60821,2
60822,1
60823,0
60824,2
60825,0
60826,1
60827,0
60828,0
60829,2
60830,1
60831,2
60832,0
60833,0
60834,0
60835,3
60836,3
60837,1
60838,3
60839,3
60840,2
60841,3
60842,3
60843,2
60844,0
60845,2
60846,2
60847,1
60848,3
60849,3
60850,2
60851,3
60852,0
60853,1
60854,3
60855,2
60856,1
60857,3
60858,0
60859,2
60860,1
60861,3
60862,1
60863,0
60864,3
60865,0
60866,1
60867,0
60868,0
60869,1
60870,2
60871,2
60872,3
60873,2
60874,2
60875,1
60876,1
60877,3
60878,2
60879,2
60880,0
60881,0
60882,3
60883,0
60884,0
60885,3
60886,0
60887,3
60888,3
60889,3
60890,0
60891,2
60892,2
60893,3
60894,0
60895,1
60896,3
60897,3
60898,1
60899,1
60900,1
60901,1
60902,1
60903,3
60904,0
60905,0
60906,2
60907,1
60908,0
60909,0
60910,3
60911,3
60912,1
60913,1
60914,3
60915,2
60916,2
60917,2
60918,2
60919,3
60920,2
60921,2
60922,0
60923,0
60924,3
60925,0
60926,2
60927,2
60928,3
60929,1
60930,0
60931,0
60932,2
60933,0
60934,3
60935,0
60936,1
60937,1
60938,2
60939,1
60940,2
60941,2
60942,0
60943,0
60944,0
60945,2
60946,3
60947,2
60948,1
60949,3
60950,1
60951,3
60952,1
60953,1
60954,3
60955,3
60956,2
60957,2
60958,2
60959,3
60960,2
60961,3
60962,2
60963,0
60964,1
60965,2
60966,2
60967,2
60968,0
60969,1
60970,2
60971,1
60972,0
60973,0
60974,1
60975,3
60976,2
60977,3
60978,1
60979,2
60980,1
60981,1
60982,3
60983,2
60984,3
60985,0
60986,1
60987,1
60988,1
60989,2
60990,3
60991,1
60992,3
60993,2
60994,1
60995,2
60996,1
60997,2
60998,3
60999,1
61000,2
61001,3
61002,3
61003,1
61004,3
61005,2
61006,1
61007,0
61008,2
61009,2
61010,3
61011,1
61012,0
61013,1
61014,1
61015,3
61016,2
61017,2
61018,3
61019,2
61020,3
61021,2
61022,2
61023,2
61024,1
61025,3
61026,3
61027,3
61028,0
61029,3
61030,0
61031,2
61032,3
61033,2
61034,1
61035,2
61036,0
61037,3
61038,3
61039,0
61040,3
61041,1
61042,2
61043,0
61044,0
61045,3
61046,1
61047,3
61048,1
61049,0
61050,3
61051,2
61052,3
61053,2
61054,1
61055,1
61056,2
61057,0
61058,2
61059,2
61060,0
61061,2
61062,2
61063,0
61064,3
61065,3
61066,1
61067,2
61068,1
61069,1
61070,3
61071,1
61072,2
61073,2
61074,2
61075,2
61076,3
61077,3
61078,1
61079,1
61080,2
61081,3
61082,2
61083,1
61084,3
61085,3
61086,1
61087,0
61088,3
61089,2
61090,1
61091,0
61092,3
61093,2
61094,2
61095,0
61096,1
61097,2
61098,0
61099,1
61100,0
61101,1
61102,1
61103,2
61104,3
61105,3
61106,2
61107,3
61108,0
61109,3
61110,0
61111,1
61112,0
61113,3
61114,3
61115,0
61116,2
61117,3
61118,0
61119,0
61120,2
61121,1
61122,1
61123,1
61124,3
61125,2
61126,1
61127,0
61128,3
61129,2
61130,3
61131,2
61132,0
61133,3
61134,2
61135,0
61136,0
61137,3
61138,0
61139,1
61140,1
61141,2
61142,3
61143,3
61144,0
61145,1
61146,2
61147,0
61148,1
61149,2
61150,2
61151,0
61152,1
61153,1
61154,2
61155,2
61156,0
61157,0
61158,1
61159,2
61160,3
61161,0
61162,3
61163,0
61164,1
61165,3
61166,2
61167,1
61168,3
61169,1
